"X.timestamp";"MetricName";"Tag_EventHandlerInstance";"Tag_EventHandlerName";"Tag_MC.TrackingId";"Tag_StreamTypeName";"Tag_Type"
"May 11, 2021 @ 12:34:21.561";"Event";"InputVerkoopfactuur.InputVerkoopfactuurProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.559";"Event";"Gs.ViewProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 11, 2021 @ 12:34:21.559";"Event";"InputGbrtnsMtExtns.InputGbrtnsMtExtnsProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.558";"Event";"HstrschVrkpfctr.HstrschVrkpfctrProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.558";"Event";"FactuurRegelsDC.FactuurRegelsDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.558";"Event";"Verkooporder.VerkooporderProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.557";"Event";"Gs.ViewProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.549";"Event";"GbrtnsMtVrkr.GbrtnsMtVrkrProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.549";"Event";"Machtiging.MachtigingProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.543";"Event";"GebeurtenisMetMatrix.GebeurtenisMetMatrixProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.542";"Event";"Klacht.KlachtProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.535";"Event";"Pakbon.PakbonProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.531";"Event";"Verkoopfactuur.VerkoopfactuurProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.527";"Event";"KlantDC.KlantDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.520";"Event";"KlantDES.KlantDESProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.510";"Event";"InputGbrtnsMtExtrnBrknng.InputGbrtnsMtExtrnBrknngProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.501";"Event";"HstrschVrkpfctr.HstrschVrkpfctrProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.501";"Event";"Verkooporder.VerkooporderProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.499";"Event";"InputHstrschVrkpfctr.InputHstrschVrkpfctrProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.499";"Event";"Reconciliation.bankmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Betaler.BetalerProcessManager";"Betaler.Sync_Event"
"May 11, 2021 @ 12:34:21.498";"Event";"InputGbrtnsMtVrkr.InputGbrtnsMtVrkrProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.498";"Event";"FactuurRegelsDC.FactuurRegelsDCProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.497";"Event";"Machtiging.MachtigingProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.497";"Event";"InputKlacht.InputKlachtProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.497";"Event";"GbrtnsMtVrkr.GbrtnsMtVrkrProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.497";"Event";"InputPakbon.InputPakbonProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.496";"Event";"InputGbrtnsMtPlchldrs.InputGbrtnsMtPlchldrsProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.496";"Event";"Reconciliation.bankmutatie_betalingsontvangstProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Persoon.PersoonProcessManager";"Persoon.Sync_Event"
"May 11, 2021 @ 12:34:21.479";"Event";"Klacht.KlachtProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.478";"Event";"GebeurtenisMetMatrix.GebeurtenisMetMatrixProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.477";"Event";"Pakbon.PakbonProjector";"Afas.Runtime.Projector.Standard.StandardQueryProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.477";"Event";"Settings.Verkooporder_Klant_KortingProcessingProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"43ffc76f98154cb7bc62c992f92247ad";"Klant.KlantProcessManager";"Klant.Sync_Event"
"May 11, 2021 @ 12:34:21.476";"Event";"InputGebeurtenisMetMatrix.InputGebeurtenisMetMatrixProjector";"Afas.Runtime.Projector.Standard.StandardStreamProjector, Afas.Runtime.Projector";"06e9257bc9904171a30136fae8fef468";"Klant.KlantProcessManager";"Klant.Sync_Event"
